,aap,adsk,avgo,bud,chtr,cmcsa,crc,dltr,dspg,fb,goog,lbrdk,low,lsxma,lyb,mar,mgm,mpc,pcln,portfolioreturn,portfoliostandarddeviation,px,sbac,stz,unp,wlk,returnoverrisk
689,0.03,0.06,0.13,0.11,0.04,0.02,0.09,0.02,0.01,0.02,0.01,0.06,0.04,0.01,0.03,0.03,0.01,0.09,0.02,0.0843841722195,0.00751509747296,0.03,0.06,0.04,0.02,0.02,11.2286197914
690,0.22,0.05,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0.04,0.02,0.02,0.14,0.01,0.03,0.02,0.02,0.06,0.05,0.0311731013865,0.00710817513438,0.05,0.01,0.03,0.05,0.08,4.38552804301
691,0.02,0.06,0.1,0.04,0.05,0.04,0.14,0.01,0.05,0.01,0.01,0.01,0.03,0.06,0.05,0.03,0.01,0.02,0.07,0.0681765164369,0.00679505129834,0.03,0.01,0.02,0.01,0.12,10.033260007
692,0.07,0.02,0.09,0.01,0.02,0.01,0.07,0.01,0.04,0.08,0.01,0.16,0.02,0.11,0.02,0.04,0.07,0.03,0.02,0.0805889389178,0.00689713150812,0.04,0.01,0.02,0.01,0.02,11.6844138499
693,0.05,0.07,0.07,0.02,0.02,0.05,0.09,0.02,0.02,0.01,0.04,0.11,0.01,0.01,0.03,0.02,0.04,0.14,0.01,0.0752081222596,0.00647254300179,0.09,0.01,0.02,0.02,0.03,11.6195631669
694,0.05,0.01,0.06,0.09,0.04,0.01,0.09,0.01,0.02,0.01,0.18,0.01,0.06,0.01,0.03,0.01,0.07,0.01,0.11,0.0586218446587,0.00699371223439,0.07,0.02,0.01,0.01,0.01,8.38207845763
695,0.02,0.01,0.02,0.03,0.05,0.02,0.1,0.06,0.01,0.07,0.01,0.06,0.04,0.11,0.01,0.01,0.02,0.08,0.07,0.0804070164831,0.00708359228073,0.02,0.02,0.09,0.03,0.04,11.3511638299
696,0.06,0.05,0.12,0.07,0.03,0.03,0.1,0.01,0.02,0.02,0.03,0.02,0.01,0.02,0.03,0.06,0.02,0.01,0.09,0.076431218049,0.00704365070959,0.03,0.01,0.09,0.01,0.06,10.8510801004
697,0.12,0.05,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.1,0.03,0.1,0.04,0.01,0.04,0.04,0.02,0.03,0.104902775743,0.00985568801725,0.03,0.14,0.01,0.01,0.06,10.6438815392
698,0.01,0.02,0.13,0.01,0.01,0.03,0.01,0.03,0.16,0.06,0.05,0.01,0.04,0.04,0.04,0.05,0.01,0.03,0.08,0.143159130178,0.00820778274525,0.01,0.06,0.02,0.08,0.01,17.4418761585
699,0.01,0.04,0.08,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.04,0.02,0.04,0.18,0.03,0.02,0.01,0.02,0.02,0.157357080997,0.0118313132015,0.05,0.19,0.01,0.04,0.09,13.300052016
700,0.03,0.09,0.01,0.12,0.02,0.02,0.03,0.09,0.03,0.01,0.06,0.01,0.06,0.02,0.03,0.01,0.02,0.08,0.08,0.114721090499,0.00822607141659,0.02,0.09,0.03,0.02,0.02,13.9460362898
701,0.01,0.02,0.07,0.11,0.04,0.13,0.03,0.02,0.07,0.01,0.04,0.03,0.11,0.02,0.01,0.01,0.03,0.12,0.02,0.102348357318,0.00664618762639,0.01,0.04,0.01,0.01,0.03,15.3995588256
702,0.01,0.02,0.06,0.02,0.03,0.07,0.09,0.03,0.02,0.03,0.03,0.1,0.02,0.08,0.05,0.07,0.03,0.04,0.02,0.0924290296254,0.0073772515192,0.03,0.04,0.05,0.03,0.03,12.528924815
703,0.08,0.03,0.01,0.04,0.02,0.17,0.05,0.01,0.01,0.1,0.05,0.01,0.01,0.02,0.01,0.03,0.02,0.08,0.03,0.0757102760917,0.0084298055616,0.07,0.1,0.01,0.03,0.01,8.98126007042
704,0.01,0.01,0.05,0.02,0.07,0.01,0.13,0.02,0.02,0.08,0.01,0.05,0.09,0.04,0.01,0.03,0.04,0.01,0.01,0.0956393461149,0.00714557463437,0.06,0.02,0.08,0.01,0.12,13.3844163708
705,0.03,0.09,0.02,0.06,0.03,0.03,0.02,0.01,0.1,0.01,0.03,0.01,0.02,0.05,0.08,0.01,0.02,0.18,0.02,0.134626614864,0.00631487955918,0.02,0.01,0.06,0.02,0.07,21.3189521038
706,0.04,0.01,0.03,0.05,0.02,0.01,0.07,0.04,0.01,0.05,0.06,0.03,0.04,0.01,0.12,0.07,0.03,0.01,0.02,0.100636072981,0.00717892082513,0.08,0.01,0.1,0.05,0.04,14.0182731406
707,0.01,0.04,0.08,0.01,0.06,0.02,0.01,0.02,0.09,0.01,0.01,0.03,0.02,0.14,0.06,0.06,0.01,0.07,0.05,0.14317777001,0.00839174820767,0.05,0.07,0.05,0.02,0.01,17.0617333203
708,0.04,0.06,0.05,0.1,0.01,0.01,0.01,0.03,0.01,0.01,0.17,0.02,0.01,0.01,0.13,0.12,0.02,0.06,0.01,0.130837965221,0.00807654570963,0.01,0.06,0.03,0.01,0.01,16.1997430492
709,0.06,0.01,0.06,0.07,0.08,0.01,0.04,0.07,0.02,0.01,0.09,0.12,0.04,0.01,0.01,0.05,0.03,0.01,0.08,0.0871925177656,0.00669293842484,0.04,0.01,0.01,0.01,0.06,13.0275392109
710,0.08,0.08,0.01,0.02,0.08,0.01,0.02,0.01,0.03,0.01,0.07,0.09,0.07,0.03,0.04,0.02,0.09,0.04,0.02,0.102273543139,0.00708436564839,0.03,0.01,0.05,0.07,0.02,14.4365138976
711,0.02,0.02,0.02,0.02,0.01,0.03,0.06,0.05,0.03,0.09,0.15,0.07,0.03,0.09,0.04,0.05,0.01,0.02,0.01,0.109733211502,0.00667996083638,0.02,0.01,0.01,0.05,0.09,16.4272237802
712,0.03,0.03,0.07,0.14,0.01,0.07,0.02,0.01,0.07,0.02,0.07,0.03,0.04,0.03,0.06,0.03,0.01,0.05,0.01,0.10825310121,0.00678120692134,0.02,0.03,0.03,0.09,0.03,15.9636923729
713,0.09,0.07,0.06,0.05,0.04,0.04,0.02,0.04,0.01,0.02,0.06,0.03,0.03,0.04,0.03,0.03,0.08,0.02,0.08,0.101316865519,0.00697569414358,0.03,0.01,0.09,0.01,0.02,14.5242700488
714,0.08,0.02,0.01,0.02,0.02,0.08,0.01,0.03,0.05,0.14,0.01,0.03,0.02,0.02,0.02,0.12,0.04,0.06,0.01,0.125827837099,0.00701952363404,0.08,0.03,0.04,0.04,0.02,17.9254097085
715,0.03,0.04,0.01,0.01,0.04,0.06,0.02,0.04,0.01,0.02,0.03,0.03,0.02,0.07,0.12,0.07,0.15,0.01,0.02,0.133718638904,0.00811737824077,0.03,0.07,0.01,0.05,0.04,16.4731314641
716,0.09,0.02,0.01,0.02,0.02,0.15,0.02,0.02,0.02,0.15,0.07,0.02,0.07,0.01,0.01,0.01,0.05,0.08,0.04,0.0881607952334,0.00737776702236,0.02,0.06,0.02,0.01,0.01,11.9495227982
717,0.09,0.01,0.04,0.01,0.06,0.11,0.03,0.04,0.03,0.02,0.01,0.02,0.08,0.02,0.03,0.02,0.03,0.02,0.01,0.0857236783886,0.00738458043281,0.14,0.03,0.08,0.02,0.05,11.6084697253
718,0.07,0.07,0.02,0.08,0.03,0.02,0.06,0.02,0.04,0.1,0.02,0.01,0.01,0.03,0.01,0.07,0.04,0.02,0.06,0.112118534284,0.00780832293463,0.03,0.08,0.04,0.01,0.06,14.3588495536
719,0.03,0.02,0.01,0.1,0.09,0.01,0.01,0.02,0.02,0.07,0.01,0.16,0.03,0.01,0.02,0.01,0.01,0.15,0.09,0.119357824224,0.00640641873641,0.01,0.01,0.07,0.02,0.02,18.6309745171
720,0.02,0.02,0.07,0.07,0.04,0.04,0.03,0.08,0.04,0.01,0.04,0.01,0.06,0.03,0.04,0.03,0.02,0.04,0.02,0.131095997974,0.00853298714629,0.04,0.06,0.16,0.02,0.01,15.3634355387
721,0.05,0.05,0.04,0.03,0.04,0.02,0.01,0.01,0.04,0.03,0.01,0.02,0.05,0.01,0.07,0.08,0.02,0.09,0.08,0.1336610035,0.00960024049385,0.02,0.12,0.05,0.03,0.03,13.9226724149
722,0.07,0.07,0.02,0.01,0.01,0.03,0.08,0.03,0.06,0.07,0.03,0.03,0.03,0.11,0.02,0.02,0.02,0.06,0.04,0.0828858272183,0.00787529860128,0.01,0.08,0.02,0.02,0.06,10.5247853338
723,0.05,0.09,0.02,0.09,0.02,0.05,0.05,0.03,0.03,0.13,0.02,0.07,0.01,0.01,0.04,0.02,0.01,0.02,0.07,0.100754632188,0.00635238382387,0.02,0.01,0.01,0.09,0.04,15.8609169379
724,0.06,0.04,0.03,0.08,0.04,0.05,0.01,0.07,0.02,0.01,0.03,0.2,0.03,0.04,0.04,0.09,0.01,0.07,0.01,0.0985495818653,0.00655517270289,0.01,0.01,0.02,0.02,0.01,15.0338650608
725,0.05,0.02,0.03,0.07,0.05,0.01,0.01,0.02,0.05,0.01,0.04,0.13,0.02,0.03,0.04,0.05,0.06,0.04,0.03,0.125722822718,0.00743869492792,0.07,0.07,0.02,0.03,0.05,16.9011935475
726,0.01,0.03,0.07,0.1,0.06,0.04,0.01,0.05,0.04,0.01,0.04,0.03,0.03,0.01,0.05,0.02,0.07,0.01,0.09,0.143848335068,0.00887449166955,0.03,0.11,0.01,0.01,0.07,16.2091915148
727,0.02,0.07,0.03,0.07,0.02,0.15,0.01,0.01,0.06,0.01,0.07,0.01,0.13,0.02,0.05,0.02,0.06,0.03,0.03,0.11962993651,0.00708197569915,0.02,0.04,0.01,0.02,0.04,16.8921698678
728,0.01,0.07,0.01,0.07,0.05,0.03,0.04,0.11,0.02,0.02,0.02,0.04,0.04,0.02,0.02,0.1,0.01,0.06,0.01,0.125519145306,0.00730084892903,0.12,0.02,0.03,0.07,0.01,17.1924041336
729,0.01,0.06,0.12,0.02,0.02,0.01,0.01,0.02,0.04,0.02,0.07,0.01,0.03,0.04,0.07,0.08,0.1,0.01,0.08,0.160253856519,0.00712837524871,0.04,0.02,0.04,0.03,0.05,22.4811195999
730,0.01,0.01,0.02,0.04,0.06,0.06,0.01,0.02,0.01,0.14,0.04,0.12,0.01,0.09,0.03,0.02,0.01,0.06,0.03,0.145522591729,0.00821668808462,0.03,0.1,0.01,0.01,0.06,17.7106140856
731,0.05,0.01,0.1,0.03,0.07,0.02,0.03,0.01,0.02,0.03,0.04,0.01,0.01,0.06,0.03,0.01,0.11,0.06,0.04,0.1237005901,0.00724401606686,0.1,0.02,0.1,0.01,0.03,17.0762445801
732,0.01,0.17,0.01,0.02,0.05,0.06,0.04,0.09,0.07,0.01,0.01,0.06,0.01,0.04,0.04,0.01,0.02,0.11,0.05,0.132055802878,0.00717607439976,0.04,0.03,0.03,0.01,0.01,18.4022343584
733,0.03,0.02,0.01,0.04,0.01,0.06,0.05,0.05,0.09,0.01,0.01,0.02,0.08,0.06,0.04,0.02,0.06,0.05,0.07,0.0949796765329,0.00676875062085,0.06,0.03,0.02,0.07,0.04,14.0320838886
734,0.01,0.04,0.09,0.02,0.01,0.02,0.02,0.02,0.03,0.07,0.02,0.11,0.02,0.06,0.03,0.08,0.05,0.06,0.06,0.15090002345,0.0065120306033,0.03,0.02,0.03,0.03,0.07,23.1724991239
735,0.13,0.03,0.01,0.07,0.08,0.06,0.02,0.09,0.02,0.01,0.1,0.06,0.01,0.01,0.01,0.03,0.03,0.02,0.02,0.0654026646229,0.00873315477247,0.02,0.09,0.03,0.03,0.02,7.48900784732
736,0.06,0.12,0.02,0.02,0.05,0.03,0.01,0.03,0.01,0.02,0.02,0.06,0.01,0.04,0.05,0.02,0.05,0.09,0.06,0.138965779756,0.00661224021884,0.01,0.01,0.09,0.02,0.1,21.0164445266
737,0.13,0.01,0.02,0.05,0.04,0.02,0.01,0.1,0.02,0.03,0.04,0.02,0.05,0.01,0.03,0.05,0.06,0.09,0.05,0.06866996422,0.00712418851094,0.01,0.01,0.05,0.08,0.02,9.63898753025
738,0.04,0.01,0.14,0.1,0.07,0.03,0.07,0.05,0.01,0.02,0.01,0.03,0.07,0.04,0.06,0.06,0.02,0.02,0.07,0.0704200046857,0.00698552416219,0.03,0.01,0.02,0.01,0.01,10.0808476287
739,0.01,0.04,0.04,0.04,0.05,0.15,0.03,0.02,0.08,0.01,0.02,0.11,0.02,0.06,0.03,0.02,0.04,0.05,0.02,0.112601005601,0.00637357457334,0.01,0.01,0.02,0.06,0.06,17.666853083
740,0.02,0.06,0.14,0.02,0.01,0.06,0.06,0.07,0.01,0.04,0.01,0.01,0.1,0.04,0.01,0.01,0.04,0.07,0.03,0.107753338185,0.00717418965499,0.01,0.03,0.04,0.04,0.07,15.0195831678
741,0.06,0.03,0.06,0.01,0.01,0.08,0.01,0.03,0.09,0.01,0.04,0.03,0.11,0.01,0.09,0.03,0.01,0.05,0.01,0.106730817631,0.00745591273321,0.02,0.02,0.1,0.07,0.02,14.3149231289
742,0.07,0.08,0.07,0.04,0.08,0.03,0.02,0.02,0.03,0.02,0.01,0.02,0.21,0.09,0.02,0.06,0.02,0.02,0.02,0.090756707822,0.00749768643442,0.01,0.01,0.03,0.01,0.01,12.1046283565
743,0.01,0.04,0.02,0.04,0.12,0.02,0.01,0.08,0.04,0.02,0.04,0.06,0.02,0.01,0.05,0.06,0.08,0.06,0.04,0.143416487866,0.00775845934911,0.06,0.05,0.01,0.04,0.02,18.4851761687
744,0.03,0.01,0.01,0.05,0.04,0.11,0.1,0.01,0.01,0.05,0.02,0.01,0.08,0.02,0.07,0.03,0.02,0.02,0.08,0.0610819148641,0.00678192328724,0.14,0.02,0.01,0.02,0.04,9.00657708396
745,0.06,0.1,0.08,0.05,0.01,0.03,0.01,0.21,0.03,0.01,0.01,0.05,0.07,0.02,0.02,0.04,0.02,0.01,0.01,0.119819464679,0.00813044558669,0.01,0.04,0.04,0.02,0.05,14.7371338263
746,0.14,0.02,0.01,0.04,0.04,0.02,0.02,0.01,0.04,0.01,0.08,0.02,0.12,0.02,0.01,0.06,0.03,0.01,0.02,0.0632517748413,0.0096533751337,0.02,0.11,0.04,0.1,0.01,6.55229636943
747,0.05,0.01,0.01,0.01,0.04,0.03,0.09,0.02,0.02,0.05,0.01,0.07,0.06,0.09,0.05,0.03,0.06,0.01,0.05,0.0801723633567,0.00725337390698,0.08,0.02,0.1,0.01,0.03,11.0531132663
748,0.01,0.04,0.03,0.01,0.03,0.01,0.09,0.05,0.08,0.03,0.02,0.11,0.04,0.01,0.05,0.01,0.05,0.05,0.01,0.110407858801,0.00778224279172,0.12,0.06,0.07,0.01,0.01,14.1871516677
749,0.01,0.02,0.05,0.05,0.03,0.04,0.06,0.01,0.01,0.03,0.04,0.02,0.08,0.04,0.15,0.06,0.12,0.04,0.01,0.109360425443,0.006912114599,0.03,0.02,0.02,0.03,0.03,15.8215584937
750,0.04,0.02,0.01,0.12,0.02,0.01,0.07,0.11,0.03,0.07,0.01,0.02,0.02,0.06,0.06,0.04,0.12,0.02,0.02,0.096091297942,0.00708142554791,0.05,0.04,0.02,0.01,0.01,13.569485027
751,0.03,0.03,0.07,0.03,0.03,0.01,0.05,0.01,0.03,0.01,0.05,0.05,0.07,0.07,0.01,0.01,0.07,0.06,0.02,0.118205393101,0.00689026954632,0.04,0.01,0.12,0.06,0.06,17.1554091326
752,0.01,0.05,0.26,0.04,0.01,0.03,0.01,0.1,0.05,0.03,0.06,0.04,0.06,0.03,0.03,0.02,0.01,0.01,0.04,0.135190557496,0.00778502369521,0.04,0.03,0.01,0.01,0.02,17.3654651276
753,0.04,0.01,0.03,0.03,0.14,0.06,0.06,0.05,0.03,0.04,0.05,0.01,0.03,0.03,0.03,0.04,0.02,0.04,0.05,0.0921119851984,0.00729359144974,0.02,0.02,0.03,0.05,0.09,12.6291671028
754,0.02,0.01,0.04,0.01,0.05,0.02,0.06,0.06,0.07,0.03,0.08,0.07,0.06,0.02,0.01,0.01,0.01,0.18,0.02,0.102257892631,0.00718866843298,0.04,0.05,0.02,0.01,0.05,14.2248726012
755,0.03,0.03,0.03,0.03,0.04,0.03,0.04,0.01,0.1,0.01,0.01,0.02,0.01,0.15,0.01,0.02,0.04,0.01,0.01,0.130309527344,0.0104575572293,0.09,0.14,0.09,0.04,0.01,12.46079983
756,0.01,0.01,0.01,0.01,0.01,0.03,0.04,0.03,0.12,0.06,0.05,0.02,0.01,0.08,0.1,0.07,0.03,0.1,0.02,0.131898748431,0.00714380224606,0.08,0.04,0.02,0.02,0.03,18.4633818082
757,0.01,0.15,0.04,0.04,0.11,0.05,0.01,0.05,0.07,0.01,0.02,0.02,0.04,0.03,0.02,0.05,0.02,0.05,0.05,0.149151307929,0.00723487646513,0.05,0.02,0.01,0.05,0.03,20.6155984346
758,0.02,0.03,0.05,0.04,0.03,0.02,0.14,0.01,0.01,0.01,0.09,0.06,0.03,0.07,0.03,0.01,0.03,0.05,0.11,0.0416634816131,0.00785434134339,0.01,0.06,0.01,0.07,0.01,5.30451629126
759,0.03,0.13,0.02,0.01,0.06,0.01,0.04,0.02,0.01,0.01,0.07,0.02,0.1,0.09,0.11,0.01,0.03,0.04,0.07,0.110365956768,0.00739519950592,0.01,0.02,0.04,0.02,0.03,14.923999911
760,0.04,0.07,0.01,0.03,0.09,0.02,0.02,0.18,0.01,0.04,0.01,0.04,0.02,0.04,0.01,0.03,0.03,0.03,0.01,0.132831701018,0.00811535815587,0.03,0.01,0.14,0.06,0.03,16.3679406955
761,0.01,0.01,0.07,0.01,0.01,0.02,0.02,0.06,0.02,0.07,0.05,0.04,0.01,0.08,0.15,0.01,0.06,0.05,0.02,0.129459418079,0.00883823444727,0.02,0.08,0.03,0.09,0.01,14.6476560281
762,0.01,0.11,0.04,0.05,0.02,0.01,0.02,0.04,0.03,0.02,0.08,0.08,0.01,0.05,0.09,0.1,0.03,0.08,0.01,0.147753594597,0.00686419836298,0.02,0.02,0.03,0.03,0.02,21.5252512797
763,0.02,0.03,0.05,0.02,0.01,0.02,0.01,0.04,0.02,0.01,0.08,0.07,0.18,0.08,0.04,0.01,0.03,0.01,0.01,0.127374312052,0.00875650118229,0.03,0.09,0.07,0.04,0.03,14.5462564785
764,0.01,0.02,0.05,0.02,0.06,0.07,0.01,0.03,0.05,0.03,0.02,0.01,0.05,0.03,0.05,0.02,0.01,0.03,0.08,0.144985209856,0.00770715846949,0.01,0.04,0.11,0.09,0.1,18.8117592794
765,0.07,0.02,0.06,0.05,0.01,0.09,0.06,0.02,0.04,0.08,0.01,0.05,0.03,0.02,0.01,0.11,0.02,0.04,0.04,0.0928178423501,0.00695678381199,0.02,0.01,0.11,0.02,0.01,13.3420622027
766,0.01,0.04,0.06,0.08,0.11,0.04,0.01,0.02,0.04,0.01,0.04,0.07,0.06,0.05,0.15,0.06,0.04,0.01,0.02,0.126708820403,0.00720683110062,0.01,0.02,0.01,0.01,0.03,17.5817663316
767,0.24,0.03,0.05,0.03,0.02,0.05,0.06,0.01,0.04,0.02,0.05,0.01,0.09,0.02,0.01,0.03,0.01,0.07,0.04,-0.0255208543656,0.00735520622851,0.01,0.02,0.01,0.06,0.02,-3.46976734204
768,0.04,0.11,0.01,0.06,0.04,0.06,0.04,0.03,0.01,0.07,0.02,0.11,0.01,0.01,0.03,0.03,0.05,0.01,0.04,0.116246220505,0.00784521208079,0.01,0.07,0.02,0.1,0.02,14.8174732955
769,0.02,0.1,0.11,0.06,0.05,0.06,0.02,0.04,0.02,0.07,0.05,0.04,0.02,0.01,0.09,0.02,0.02,0.04,0.03,0.136006937671,0.00713092481225,0.02,0.02,0.06,0.02,0.01,19.0728329426
770,0.02,0.05,0.09,0.02,0.07,0.01,0.05,0.07,0.02,0.02,0.05,0.01,0.12,0.02,0.02,0.05,0.11,0.01,0.08,0.11419496801,0.00716753753025,0.01,0.01,0.02,0.03,0.04,15.9322455624
771,0.01,0.06,0.05,0.01,0.01,0.13,0.03,0.05,0.01,0.01,0.03,0.04,0.03,0.03,0.01,0.07,0.06,0.04,0.12,0.126735603519,0.0070490547773,0.08,0.02,0.06,0.02,0.02,17.9790918815
772,0.03,0.05,0.02,0.02,0.08,0.15,0.06,0.08,0.01,0.03,0.03,0.02,0.06,0.04,0.08,0.03,0.01,0.03,0.02,0.0806766065167,0.00834711965336,0.03,0.07,0.01,0.02,0.02,9.66520307208
773,0.05,0.01,0.01,0.03,0.05,0.09,0.02,0.02,0.04,0.06,0.02,0.04,0.03,0.02,0.06,0.14,0.08,0.11,0.01,0.116140142955,0.00691550909952,0.03,0.02,0.01,0.04,0.01,16.7941566245
774,0.03,0.01,0.06,0.11,0.02,0.01,0.01,0.09,0.04,0.01,0.02,0.02,0.02,0.01,0.06,0.06,0.08,0.09,0.01,0.134615429452,0.00811584841495,0.09,0.08,0.03,0.03,0.01,16.5867353072
775,0.04,0.06,0.04,0.03,0.04,0.01,0.01,0.07,0.05,0.02,0.06,0.02,0.02,0.05,0.09,0.08,0.01,0.05,0.03,0.124990391228,0.00730005391283,0.04,0.02,0.01,0.1,0.05,17.1218449508
776,0.08,0.04,0.01,0.01,0.05,0.02,0.02,0.03,0.02,0.04,0.01,0.06,0.06,0.01,0.16,0.01,0.11,0.02,0.02,0.111105072764,0.00841147523059,0.02,0.08,0.04,0.02,0.06,13.2087499182
777,0.01,0.02,0.04,0.1,0.03,0.01,0.07,0.07,0.03,0.03,0.01,0.09,0.02,0.05,0.08,0.01,0.03,0.11,0.03,0.0961211546993,0.00655387736098,0.02,0.03,0.03,0.03,0.05,14.6663035338
778,0.03,0.04,0.03,0.01,0.1,0.03,0.04,0.03,0.02,0.03,0.01,0.02,0.04,0.03,0.08,0.03,0.08,0.02,0.01,0.118151274717,0.00760202900975,0.08,0.03,0.01,0.12,0.08,15.5420710136
779,0.01,0.04,0.05,0.1,0.02,0.02,0.05,0.05,0.03,0.09,0.03,0.04,0.04,0.01,0.05,0.03,0.01,0.07,0.03,0.12800646683,0.00677337805016,0.01,0.04,0.06,0.05,0.07,18.8984677782
780,0.04,0.04,0.34,0.01,0.06,0.02,0.01,0.02,0.03,0.02,0.05,0.01,0.1,0.01,0.03,0.04,0.01,0.02,0.01,0.124607064397,0.00862006232189,0.05,0.04,0.02,0.01,0.01,14.4554714043
781,0.02,0.08,0.01,0.02,0.01,0.03,0.01,0.14,0.01,0.02,0.05,0.09,0.01,0.06,0.01,0.01,0.01,0.06,0.05,0.149327928404,0.00825548754029,0.04,0.09,0.04,0.02,0.11,18.088323394
782,0.03,0.01,0.02,0.04,0.02,0.02,0.02,0.08,0.02,0.08,0.04,0.03,0.01,0.07,0.01,0.02,0.01,0.04,0.08,0.116555793037,0.00756179298934,0.2,0.02,0.02,0.1,0.01,15.4137772882
783,0.03,0.01,0.1,0.02,0.02,0.11,0.03,0.01,0.03,0.02,0.01,0.05,0.04,0.07,0.05,0.07,0.1,0.03,0.02,0.109928534784,0.00709311749493,0.01,0.02,0.04,0.09,0.02,15.4979153895
784,0.11,0.07,0.03,0.01,0.01,0.01,0.17,0.13,0.02,0.01,0.04,0.01,0.02,0.02,0.09,0.04,0.01,0.06,0.01,-0.00592203846659,0.00799377530395,0.02,0.04,0.01,0.04,0.02,-0.740831239486
785,0.02,0.06,0.03,0.05,0.1,0.04,0.01,0.05,0.02,0.01,0.1,0.01,0.04,0.03,0.02,0.06,0.01,0.02,0.07,0.138915456595,0.00763809092608,0.04,0.04,0.05,0.05,0.07,18.1871959812
786,0.01,0.02,0.07,0.01,0.03,0.02,0.09,0.01,0.02,0.01,0.08,0.01,0.09,0.05,0.03,0.02,0.02,0.04,0.01,0.104413418776,0.00978050731521,0.01,0.1,0.14,0.08,0.03,10.675664913
787,0.02,0.05,0.11,0.02,0.03,0.02,0.01,0.03,0.1,0.02,0.05,0.03,0.05,0.04,0.02,0.01,0.12,0.04,0.05,0.140978409381,0.00758096024415,0.01,0.05,0.01,0.09,0.02,18.5963789336
788,0.02,0.04,0.02,0.13,0.03,0.05,0.03,0.02,0.01,0.02,0.02,0.14,0.08,0.02,0.02,0.13,0.02,0.01,0.06,0.115014398577,0.00627110718104,0.02,0.01,0.01,0.04,0.05,18.3403656255
789,0.03,0.04,0.07,0.05,0.04,0.03,0.02,0.01,0.19,0.13,0.01,0.03,0.02,0.03,0.01,0.02,0.01,0.01,0.09,0.140939935043,0.00721771700979,0.01,0.05,0.02,0.05,0.03,19.5269411162
790,0.06,0.03,0.03,0.02,0.04,0.03,0.04,0.01,0.04,0.02,0.02,0.09,0.07,0.05,0.02,0.01,0.13,0.03,0.07,0.104049933568,0.00701980810029,0.02,0.04,0.05,0.03,0.05,14.8223330441
791,0.06,0.02,0.02,0.02,0.01,0.07,0.05,0.02,0.05,0.02,0.02,0.1,0.01,0.01,0.01,0.04,0.11,0.02,0.03,0.11002622171,0.00627686851895,0.02,0.02,0.01,0.09,0.17,17.52883964
792,0.01,0.05,0.03,0.03,0.01,0.02,0.03,0.08,0.13,0.02,0.03,0.01,0.01,0.03,0.05,0.02,0.02,0.04,0.08,0.149136680741,0.00927191172175,0.04,0.1,0.1,0.03,0.03,16.0847822129
793,0.03,0.03,0.12,0.01,0.04,0.08,0.09,0.05,0.02,0.03,0.02,0.05,0.02,0.12,0.05,0.03,0.02,0.01,0.03,0.0716189705596,0.00746170515811,0.06,0.03,0.02,0.02,0.02,9.59820430344
794,0.02,0.12,0.04,0.05,0.07,0.01,0.01,0.03,0.01,0.11,0.03,0.01,0.05,0.02,0.04,0.01,0.07,0.01,0.03,0.167978649853,0.00689164609009,0.04,0.02,0.06,0.06,0.08,24.3742420398
795,0.07,0.02,0.07,0.03,0.03,0.01,0.06,0.01,0.03,0.05,0.01,0.03,0.02,0.04,0.04,0.02,0.07,0.07,0.06,0.0839423951385,0.00948213517996,0.03,0.12,0.01,0.09,0.01,8.85268914073
796,0.04,0.08,0.03,0.06,0.05,0.04,0.01,0.03,0.01,0.03,0.03,0.03,0.02,0.07,0.04,0.07,0.06,0.08,0.02,0.124447132613,0.00697945912433,0.03,0.02,0.01,0.11,0.03,17.8304837661
797,0.01,0.02,0.01,0.09,0.03,0.05,0.02,0.03,0.03,0.04,0.05,0.01,0.05,0.04,0.12,0.03,0.02,0.01,0.12,0.122521407889,0.00976776428064,0.02,0.13,0.01,0.03,0.03,12.5434443716
798,0.03,0.01,0.01,0.05,0.02,0.01,0.05,0.01,0.14,0.02,0.1,0.01,0.06,0.07,0.01,0.01,0.01,0.14,0.01,0.108760507344,0.00651189468138,0.06,0.02,0.05,0.04,0.06,16.7018222292
799,0.01,0.07,0.06,0.03,0.07,0.02,0.14,0.04,0.07,0.01,0.03,0.02,0.03,0.02,0.01,0.06,0.07,0.03,0.01,0.0854641841402,0.00821632471443,0.04,0.06,0.05,0.04,0.01,10.4017534738
800,0.11,0.01,0.04,0.02,0.01,0.01,0.02,0.05,0.01,0.07,0.23,0.02,0.09,0.02,0.01,0.03,0.06,0.01,0.02,0.0851823502754,0.00705155266003,0.02,0.01,0.01,0.04,0.08,12.0799424442
801,0.07,0.04,0.03,0.02,0.02,0.07,0.06,0.02,0.02,0.01,0.03,0.03,0.1,0.04,0.02,0.06,0.03,0.01,0.02,0.0752193345712,0.0077168477777,0.12,0.05,0.02,0.08,0.03,9.74741717578
802,0.01,0.03,0.08,0.03,0.02,0.09,0.03,0.01,0.01,0.03,0.1,0.1,0.01,0.01,0.02,0.03,0.02,0.03,0.02,0.138025332986,0.00675843894161,0.14,0.01,0.09,0.02,0.06,20.4226647868
803,0.01,0.03,0.05,0.02,0.09,0.07,0.04,0.08,0.07,0.05,0.07,0.03,0.01,0.07,0.01,0.03,0.07,0.06,0.03,0.123097357443,0.00731368667219,0.01,0.02,0.05,0.02,0.01,16.8310953094
